 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|                          Encoder statistics. This file is generated during first encoding session, new sessions will be appended                                                                                                                                                                                 |
 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|     ver     | Date  | Time  |               Sequence                 | #Img |P/MbInt| QPI| QPP| QPB| Format  |Iperiod| #B | FMES | Hdmd | S.R |#Ref | Freq |Coding|RD-opt|Intra upd|8x8Tr| SNRY 1| SNRU 1| SNRV 1| SNRY N| SNRU N| SNRV N|#Bitr I|#Bitr P|#Bitr B|#Bitr IPB|     Total Time   |      Me Time     |
 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
| 19.0/(FRExt)| 16-De | 05:11 |/git/mm-course-uoi/set3/foreman_qcif.yuv|  300 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  0 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 39.718| 43.123| 44.635| 35.374| 39.818| 40.542|   2828|  94742|      0|    97602|          51326   |          22679   |
| 19.0/(FRExt)| 16-De | 05:39 |/git/mm-course-uoi/set3/foreman_qcif.yuv|  300 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  0 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 39.718| 43.123| 44.635| 37.475| 41.002| 41.868|   2828| 143413|      0|   146273|          52150   |          22251   |
| 19.0/(FRExt)| 16-De | 05:42 |/git/mm-course-uoi/set3/foreman_qcif.yuv|  300 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  0 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 39.718| 43.123| 44.635| 38.974| 41.925| 42.935|   2828| 192151|      0|   195011|          53346   |          21940   |
| 19.0/(FRExt)| 16-De | 05:45 |/git/mm-course-uoi/set3/foreman_qcif.yuv|  300 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  0 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 43.383| 45.359| 47.397| 40.179| 42.738| 43.785|   4479| 239414|      0|   243926|          53716   |          21510   |
| 19.0/(FRExt)| 16-De | 05:49 |/git/mm-course-uoi/set3/foreman_qcif.yuv|  300 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  1 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 39.801| 43.121| 44.646| 35.959| 40.365| 41.105|   2861|  75824|  18731|    97448|          57182   |          25822   |
| 19.0/(FRExt)| 16-De | 05:54 |/git/mm-course-uoi/set3/foreman_qcif.yuv|  300 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  1 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 39.801| 43.121| 44.646| 38.016| 41.498| 42.398|   2861| 110824|  32660|   146377|          57786   |          25090   |
